Story	BayID	SecID	StnLoc	Status	AsTopCombo	AsMinTop	AsTop	AsBotCombo	AsMinBot	AsBot	VCombo	VRebar	TLngCombo	TLngRebar	TTrnCombo	TTrnRebar	ErrMsg	WarnMsg
3F	B163	B60X80C35	     0.750	No Message	USS07	    0.001488	    0.008401	USS45	    0.001488	    0.006390	USS74S	    0.005295	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B60X80C35	     0.850	No Message	USS07	    0.001488	    0.007958	USS45	    0.001488	    0.006124	USS74S	    0.005283	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B60X80C35	     0.950	No Message	USS07	    0.001488	    0.007525	USS45	    0.001488	    0.005860	USS74S	    0.005271	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B60X80C35	     1.050	No Message	USS07	    0.001488	    0.007102	USS45	    0.001488	    0.005598	USS74S	    0.005258	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B60X80C35	     1.150	No Message	USS07	    0.001488	    0.006688	USS45	    0.001488	    0.005339	USS74S	    0.005245	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B60X80C35	     1.250	No Message	USS07	    0.001488	    0.006283	USS45	    0.001488	    0.005081	USS74S	    0.005231	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B60X80C35	     1.350	No Message	USS07	    0.001488	    0.005886	USS45	    0.001488	    0.004825	USS74S	    0.005216	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B60X80C35	     1.450	No Message	USS07	    0.001488	    0.005496	USS45	    0.001488	    0.004571	USS74S	    0.005202	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B60X80C35	     1.550	No Message	USS07	    0.001488	    0.005115	USS45	    0.001488	    0.004318	USS74S	    0.005186	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B60X80C35	     1.650	No Message	USS07	    0.001488	    0.004740	USS45	    0.001488	    0.004067	USS74S	    0.005172	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B60X80C35	     1.750	No Message	USS07	    0.001488	    0.004373	USS45	    0.001488	    0.003818	USS74S	    0.005158	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B60X80C35	     1.850	No Message	USS07	    0.001488	    0.004012	USS45	    0.001488	    0.003570	USS74S	    0.005144	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B60X80C35	     1.950	No Message	USS07	    0.001488	    0.003657	USS45	    0.001488	    0.003324	USS74S	    0.005131	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B60X80C35	     2.050	No Message	USS07	    0.001488	    0.003308	USS45	    0.001488	    0.003079	USS74S	    0.005118	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B60X80C35	     2.150	No Message	USS07	    0.001488	    0.002964	USS45	    0.001488	    0.002835	USS74S	    0.005106	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B60X80C35	     2.250	No Message	USS07	    0.001488	    0.002626	USS45	    0.001488	    0.002594	USS74S	    0.005094	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B60X80C35	     2.350	No Message	USS47	    0.001488	    0.002302	USS05	    0.001488	    0.002362	USS74S	    0.005083	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B60X80C35	     2.450	No Message	USS47	    0.001488	    0.001993	USS05	    0.001488	    0.002142	USS74S	    0.005073	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B60X80C35	     2.550	No Message	USS07	    0.001488	    0.001948	USS07	    0.001488	    0.001948	USS74S	    0.005063	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B60X80C35	     2.650	No Message	USS07	    0.001488	    0.001948	USS07	    0.001488	    0.001948	USS74S	    0.005053	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B60X80C35	     2.750	No Message	USS07	    0.001488	    0.001948	USS07	    0.001488	    0.001948	USS74S	    0.005044	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B60X80C35	     2.850	No Message	USS07	    0.001488	    0.001948	USS07	    0.001488	    0.001948	USS74S	    0.005035	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B60X80C35	     2.950	No Message	USS07	    0.001488	    0.001948	USS07	    0.001488	    0.001948	USS74S	    0.005027	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B60X80C35	     2.950	No Message	USS07	    0.001488	    0.001948	USS07	    0.001488	    0.001948	USS74S	    0.004529	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B60X80C35	     3.049	No Message	USS07	    0.001488	    0.001948	USS07	    0.001488	    0.001948	USS74S	    0.004521	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B60X80C35	     3.148	No Message	USS07	    0.001488	    0.001948	USS07	    0.001488	    0.001948	USS74S	    0.004513	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B60X80C35	     3.247	No Message	USS07	    0.001488	    0.001948	USS07	    0.001488	    0.001948	USS74S	    0.004504	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B60X80C35	     3.346	No Message	USS07	    0.001488	    0.001948	USS07	    0.001488	    0.001948	USS74S	    0.004494	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B60X80C35	     3.446	No Message	USS07	    0.001488	    0.001948	USS07	    0.001488	    0.001948	USS74S	    0.004484	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B60X80C35	     3.545	No Message	USS07	    0.001488	    0.001948	USS07	    0.001488	    0.001948	USS74S	    0.004474	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B60X80C35	     3.644	No Message	USS07	    0.001488	    0.001948	USS07	    0.001488	    0.001948	USS74S	    0.004463	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B60X80C35	     3.743	No Message	USS07	    0.001488	    0.001948	USS07	    0.001488	    0.001948	USS74S	    0.004451	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B60X80C35	     3.842	No Message	USS07	    0.001488	    0.001948	USS07	    0.001488	    0.001979	USS74S	    0.004439	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B60X80C35	     3.941	No Message	USS07	    0.001488	    0.001948	USS07	    0.001488	    0.002250	USS82S	    0.004435	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B60X80C35	     4.040	No Message	USS07	    0.001488	    0.001948	USS07	    0.001488	    0.002523	USS82S	    0.004444	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B60X80C35	     4.139	No Message	USS45	    0.001488	    0.002143	USS07	    0.001488	    0.002797	USS74S	    0.004456	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B60X80C35	     4.238	No Message	USS45	    0.001488	    0.002418	USS07	    0.001488	    0.003073	USS74S	    0.004470	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B60X80C35	     4.338	No Message	USS45	    0.001488	    0.002696	USS07	    0.001488	    0.003350	USS74S	    0.004485	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B60X80C35	     4.437	No Message	USS45	    0.001488	    0.002978	USS07	    0.001488	    0.003629	USS74S	    0.004500	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B60X80C35	     4.536	No Message	USS45	    0.001488	    0.003263	USS07	    0.001488	    0.003910	USS74S	    0.004515	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B60X80C35	     4.635	No Message	USS45	    0.001488	    0.003553	USS07	    0.001488	    0.004193	USS74S	    0.004531	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B60X80C35	     4.734	No Message	USS45	    0.001488	    0.003847	USS07	    0.001488	    0.004477	USS74S	    0.004546	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B60X80C35	     4.833	No Message	USS45	    0.001488	    0.004145	USS07	    0.001488	    0.004763	USS74S	    0.004561	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B60X80C35	     4.932	No Message	USS45	    0.001488	    0.004447	USS07	    0.001488	    0.005051	USS74S	    0.004575	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B60X80C35	     5.031	No Message	USS45	    0.001488	    0.004754	USS07	    0.001488	    0.005341	USS74S	    0.004589	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B60X80C35	     5.130	No Message	USS45	    0.001488	    0.005066	USS07	    0.001488	    0.005633	USS74S	    0.004602	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B60X80C35	     5.229	No Message	USS45	    0.001488	    0.005382	USS07	    0.001488	    0.005927	USS74S	    0.004615	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B60X80C35	     5.329	No Message	USS45	    0.001488	    0.005704	USS07	    0.001488	    0.006224	USS74S	    0.004628	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B60X80C35	     5.428	No Message	USS45	    0.001488	    0.006030	USS07	    0.001488	    0.006524	USS74S	    0.004640	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B60X80C35	     5.527	No Message	USS45	    0.001488	    0.006362	USS07	    0.001488	    0.006826	USS74S	    0.004651	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B60X80C35	     5.626	No Message	USS45	    0.001488	    0.006699	USS07	    0.001488	    0.007131	USS74S	    0.004662	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B60X80C35	     5.725	No Message	USS45	    0.001488	    0.007043	USS07	    0.001488	    0.007440	USS74S	    0.004672	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B167	B60X80C35	     0.375	No Message	USS06	    0.001488	    0.008470	USS44	    0.001488	    0.007087	USS74S	    0.004587	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B167	B60X80C35	     0.474	No Message	USS06	    0.001488	    0.008080	USS44	    0.001488	    0.006820	USS74S	    0.004575	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B167	B60X80C35	     0.573	No Message	USS06	    0.001488	    0.007698	USS44	    0.001488	    0.006556	USS74S	    0.004563	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B167	B60X80C35	     0.672	No Message	USS06	    0.001488	    0.007324	USS44	    0.001488	    0.006294	USS74S	    0.004551	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B167	B60X80C35	     0.771	No Message	USS06	    0.001488	    0.006958	USS44	    0.001488	    0.006034	USS74S	    0.004538	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B167	B60X80C35	     0.870	No Message	USS06	    0.001488	    0.006598	USS44	    0.001488	    0.005776	USS74S	    0.004525	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B167	B60X80C35	     0.970	No Message	USS06	    0.001488	    0.006246	USS44	    0.001488	    0.005519	USS74S	    0.004511	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B167	B60X80C35	     1.069	No Message	USS06	    0.001488	    0.005899	USS44	    0.001488	    0.005265	USS74S	    0.004496	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B167	B60X80C35	     1.168	No Message	USS06	    0.001488	    0.005560	USS44	    0.001488	    0.005012	USS74S	    0.004481	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B167	B60X80C35	     1.267	No Message	USS06	    0.001488	    0.005226	USS44	    0.001488	    0.004761	USS74S	    0.004466	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B167	B60X80C35	     1.366	No Message	USS06	    0.001488	    0.004899	USS44	    0.001488	    0.004511	USS74S	    0.004450	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B167	B60X80C35	     1.465	No Message	USS06	    0.001488	    0.004577	USS44	    0.001488	    0.004263	USS74S	    0.004434	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B167	B60X80C35	     1.564	No Message	USS06	    0.001488	    0.004260	USS44	    0.001488	    0.004016	USS74S	    0.004417	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B167	B60X80C35	     1.663	No Message	USS06	    0.001488	    0.003950	USS44	    0.001488	    0.003771	USS74S	    0.004399	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B167	B60X80C35	     1.762	No Message	USS06	    0.001488	    0.003644	USS44	    0.001488	    0.003527	USS74S	    0.004381	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B167	B60X80C35	     1.861	No Message	USS06	    0.001488	    0.003343	USS44	    0.001488	    0.003284	USS74S	    0.004363	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B167	B60X80C35	     1.960	No Message	USS06	    0.001488	    0.003048	USS44	    0.001488	    0.003042	USS74S	    0.004344	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B167	B60X80C35	     2.060	No Message	USS46	    0.001488	    0.002763	USS04	    0.001488	    0.002807	USS74S	    0.004325	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B167	B60X80C35	     2.159	No Message	USS46	    0.001488	    0.002487	USS04	    0.001488	    0.002577	USS74S	    0.004305	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B167	B60X80C35	     2.258	No Message	USS46	    0.001488	    0.002214	USS04	    0.001488	    0.002347	USS74S	    0.004285	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B167	B60X80C35	     2.357	No Message	USS46	    0.001488	    0.001946	USS04	    0.001488	    0.002117	USS74S	    0.004265	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B167	B60X80C35	     2.456	No Message	USS06	    0.001488	    0.001875	USS04	    0.001488	    0.001888	USS74S	    0.004244	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B167	B60X80C35	     2.555	No Message	USS06	    0.001488	    0.001875	USS06	    0.001488	    0.001875	USS74S	    0.004224	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B167	B60X80C35	     2.654	No Message	USS06	    0.001488	    0.001875	USS06	    0.001488	    0.001875	USS74S	    0.004204	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B167	B60X80C35	     2.753	No Message	USS06	    0.001488	    0.001875	USS06	    0.001488	    0.001875	USS74S	    0.004184	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B167	B60X80C35	     2.852	No Message	USS06	    0.001488	    0.001875	USS06	    0.001488	    0.001875	USS74S	    0.004164	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B167	B60X80C35	     2.951	No Message	USS06	    0.001488	    0.001875	USS06	    0.001488	    0.001875	USS74S	    0.004143	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B167	B60X80C35	     3.050	No Message	USS06	    0.001488	    0.001875	USS06	    0.001488	    0.001875	USS74S	    0.004123	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B167	B60X80C35	     3.150	No Message	USS06	    0.001488	    0.001875	USS06	    0.001488	    0.001875	USS74S	    0.004103	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B167	B60X80C35	     3.249	No Message	USS06	    0.001488	    0.001875	USS06	    0.001488	    0.001875	USS74S	    0.004083	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B167	B60X80C35	     3.348	No Message	USS06	    0.001488	    0.001875	USS06	    0.001488	    0.001875	USS74S	    0.004062	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B167	B60X80C35	     3.447	No Message	USS06	    0.001488	    0.001875	USS06	    0.001488	    0.001875	USS74S	    0.004042	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B167	B60X80C35	     3.546	No Message	USS06	    0.001488	    0.001875	USS06	    0.001488	    0.001875	USS74S	    0.004022	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B167	B60X80C35	     3.645	No Message	USS06	    0.001488	    0.001875	USS06	    0.001488	    0.001875	USS74S	    0.004002	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B167	B60X80C35	     3.744	No Message	USS06	    0.001488	    0.001875	USS06	    0.001488	    0.001875	USS82S	    0.003987	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B167	B60X80C35	     3.843	No Message	USS06	    0.001488	    0.001875	USS06	    0.001488	    0.001885	USS74S	    0.004005	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B167	B60X80C35	     3.942	No Message	USS06	    0.001488	    0.001875	USS06	    0.001488	    0.002134	USS74S	    0.004025	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B167	B60X80C35	     4.041	No Message	USS44	    0.001488	    0.001955	USS06	    0.001488	    0.002384	USS74S	    0.004045	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B167	B60X80C35	     4.140	No Message	USS44	    0.001488	    0.002212	USS06	    0.001488	    0.002635	USS74S	    0.004065	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B167	B60X80C35	     4.240	No Message	USS44	    0.001488	    0.002472	USS06	    0.001488	    0.002886	USS74S	    0.004085	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B167	B60X80C35	     4.339	No Message	USS44	    0.001488	    0.002736	USS06	    0.001488	    0.003138	USS74S	    0.004104	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B167	B60X80C35	     4.438	No Message	USS44	    0.001488	    0.003004	USS06	    0.001488	    0.003390	USS74S	    0.004122	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B167	B60X80C35	     4.537	No Message	USS44	    0.001488	    0.003276	USS06	    0.001488	    0.003644	USS74S	    0.004140	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B167	B60X80C35	     4.636	No Message	USS44	    0.001488	    0.003551	USS06	    0.001488	    0.003898	USS74S	    0.004157	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B167	B60X80C35	     4.735	No Message	USS44	    0.001488	    0.003830	USS06	    0.001488	    0.004154	USS74S	    0.004174	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B167	B60X80C35	     4.834	No Message	USS44	    0.001488	    0.004113	USS06	    0.001488	    0.004410	USS74S	    0.004190	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B167	B60X80C35	     4.933	No Message	USS44	    0.001488	    0.004401	USS06	    0.001488	    0.004668	USS74S	    0.004206	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B167	B60X80C35	     5.032	No Message	USS44	    0.001488	    0.004693	USS06	    0.001488	    0.004927	USS74S	    0.004222	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B167	B60X80C35	     5.131	No Message	USS44	    0.001488	    0.004989	USS06	    0.001488	    0.005187	USS74S	    0.004237	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B167	B60X80C35	     5.230	No Message	USS44	    0.001488	    0.005289	USS06	    0.001488	    0.005449	USS74S	    0.004251	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B167	B60X80C35	     5.330	No Message	USS44	    0.001488	    0.005595	USS06	    0.001488	    0.005712	USS74S	    0.004265	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B167	B60X80C35	     5.429	No Message	USS44	    0.001488	    0.005905	USS06	    0.001488	    0.005976	USS74S	    0.004279	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B167	B60X80C35	     5.528	No Message	USS44	    0.001488	    0.006220	USS06	    0.001488	    0.006243	USS74S	    0.004291	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B167	B60X80C35	     5.627	No Message	USS36	    0.001488	    0.006541	USS14	    0.001488	    0.006512	USS74S	    0.004304	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B167	B60X80C35	     5.726	No Message	USS04	    0.001488	    0.006874	USS46	    0.001488	    0.006790	USS74S	    0.004316	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B167	B60X80C35	     5.825	No Message	USS04	    0.001488	    0.007216	USS46	    0.001488	    0.007073	USS74S	    0.004327	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B170	B50X80C35	     0.425	No Message	USS11	    0.001240	    0.006713	USS49	    0.001240	    0.004630	USS74S	    0.003570	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B170	B50X80C35	     0.524	No Message	USS11	    0.001240	    0.006420	USS49	    0.001240	    0.004487	USS74S	    0.003560	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B170	B50X80C35	     0.623	No Message	USS11	    0.001240	    0.006132	USS49	    0.001240	    0.004344	USS74S	    0.003549	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B170	B50X80C35	     0.723	No Message	USS11	    0.001240	    0.005850	USS49	    0.001240	    0.004201	USS74S	    0.003538	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B170	B50X80C35	     0.822	No Message	USS11	    0.001240	    0.005573	USS49	    0.001240	    0.004058	USS74S	    0.003525	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B170	B50X80C35	     0.921	No Message	USS11	    0.001240	    0.005302	USS49	    0.001240	    0.003916	USS74S	    0.003512	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B170	B50X80C35	     1.020	No Message	USS11	    0.001240	    0.005035	USS49	    0.001240	    0.003774	USS74S	    0.003497	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B170	B50X80C35	     1.119	No Message	USS11	    0.001240	    0.004774	USS49	    0.001240	    0.003632	USS74S	    0.003482	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B170	B50X80C35	     1.218	No Message	USS11	    0.001240	    0.004517	USS49	    0.001240	    0.003490	USS74S	    0.003465	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B170	B50X80C35	     1.318	No Message	USS11	    0.001240	    0.004266	USS49	    0.001240	    0.003347	USS74S	    0.003447	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B170	B50X80C35	     1.417	No Message	USS11	    0.001240	    0.004018	USS49	    0.001240	    0.003205	USS74S	    0.003429	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B170	B50X80C35	     1.516	No Message	USS11	    0.001240	    0.003776	USS49	    0.001240	    0.003063	USS74S	    0.003409	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B170	B50X80C35	     1.615	No Message	USS11	    0.001240	    0.003538	USS49	    0.001240	    0.002920	USS74S	    0.003389	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B170	B50X80C35	     1.714	No Message	USS11	    0.001240	    0.003305	USS49	    0.001240	    0.002777	USS74S	    0.003368	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B170	B50X80C35	     1.814	No Message	USS11	    0.001240	    0.003076	USS49	    0.001240	    0.002634	USS74S	    0.003348	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B170	B50X80C35	     1.913	No Message	USS11	    0.001240	    0.002851	USS49	    0.001240	    0.002491	USS74S	    0.003327	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B170	B50X80C35	     2.012	No Message	USS11	    0.001240	    0.002630	USS49	    0.001240	    0.002347	USS74S	    0.003306	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B170	B50X80C35	     2.111	No Message	USS11	    0.001240	    0.002414	USS49	    0.001240	    0.002203	USS74S	    0.003286	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B170	B50X80C35	     2.210	No Message	USS11	    0.001240	    0.002201	USS49	    0.001240	    0.002059	USS74S	    0.003265	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B170	B50X80C35	     2.309	No Message	USS11	    0.001240	    0.001991	USS49	    0.001240	    0.001915	USS74S	    0.003244	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B170	B50X80C35	     2.409	No Message	USS11	    0.001240	    0.001786	USS49	    0.001240	    0.001770	USS74S	    0.003224	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B170	B50X80C35	     2.508	No Message	USS51	    0.001240	    0.001589	USS09	    0.001240	    0.001631	USS74S	    0.003203	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B170	B50X80C35	     2.607	No Message	USS11	    0.001240	    0.001496	USS09	    0.001240	    0.001498	USS74S	    0.003182	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B170	B50X80C35	     2.706	No Message	USS11	    0.001240	    0.001496	USS11	    0.001240	    0.001496	USS74S	    0.003162	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B170	B50X80C35	     2.805	No Message	USS11	    0.001240	    0.001496	USS11	    0.001240	    0.001496	USS74S	    0.003141	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B170	B50X80C35	     2.905	No Message	USS11	    0.001240	    0.001496	USS11	    0.001240	    0.001496	USS74S	    0.003120	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B170	B50X80C35	     3.004	No Message	USS11	    0.001240	    0.001496	USS11	    0.001240	    0.001496	USS74S	    0.003100	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B170	B50X80C35	     3.103	No Message	USS11	    0.001240	    0.001496	USS11	    0.001240	    0.001496	USS74S	    0.003079	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B170	B50X80C35	     3.202	No Message	USS11	    0.001240	    0.001496	USS11	    0.001240	    0.001496	USS74S	    0.003058	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B170	B50X80C35	     3.301	No Message	USS11	    0.001240	    0.001496	USS11	    0.001240	    0.001496	USS74S	    0.003038	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B170	B50X80C35	     3.400	No Message	USS11	    0.001240	    0.001496	USS11	    0.001240	    0.001496	USS74S	    0.003017	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B170	B50X80C35	     3.500	No Message	USS11	    0.001240	    0.001496	USS11	    0.001240	    0.001496	USS74S	    0.002996	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B170	B50X80C35	     3.599	No Message	USS11	    0.001240	    0.001496	USS11	    0.001240	    0.001496	USS74S	    0.002976	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B170	B50X80C35	     3.698	No Message	USS11	    0.001240	    0.001496	USS11	    0.001240	    0.001496	USS74S	    0.002955	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B170	B50X80C35	     3.797	No Message	USS11	    0.001240	    0.001496	USS11	    0.001240	    0.001496	USS74S	    0.002934	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B170	B50X80C35	     3.896	No Message	USS11	    0.001240	    0.001496	USS11	    0.001240	    0.001496	USS74S	    0.002914	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B170	B50X80C35	     3.995	No Message	USS11	    0.001240	    0.001496	USS11	    0.001240	    0.001496	USS74S	    0.002893	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B170	B50X80C35	     4.095	No Message	USS11	    0.001240	    0.001496	USS11	    0.001240	    0.001496	USS74S	    0.002872	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
